length,upper,lower,digits,symbols,repeat,sequential,entropy,endsDigit,endsSymbol,yearPattern,alphaRatio,digitRatio,symbolRatio,label
16,7,9,0,0,0,0,91.20703549025748,0,0,0,1.0,0.0,0.0,1
5,0,5,0,0,1,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
16,11,0,4,1,1,0,97.39940546000543,0,1,1,0.6875,0.25,0.0625,1
11,7,0,3,1,0,0,66.96209125375373,0,1,0,0.6363636363636364,0.2727272727272727,0.09090909090909091,1
16,16,0,0,0,1,0,75.20703549025748,0,0,0,1.0,0.0,0.0,1
15,1,11,2,1,1,0,98.31883277516457,1,0,0,0.8,0.13333333333333333,0.06666666666666667,1
19,16,0,2,1,0,0,115.66179398375644,1,0,0,0.8421052631578947,0.10526315789473684,0.05263157894736842,1
10,0,5,4,1,0,0,60.87462841250339,0,1,1,0.5,0.4,0.1,1
8,0,5,3,0,1,0,41.3594000115385,1,0,0,0.625,0.375,0.0,0
6,0,0,6,0,1,0,19.931568569324174,1,0,0,0.0,1.0,0.0,0
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
8,1,4,2,1,0,0,52.4367108134211,0,1,0,0.625,0.25,0.125,1
8,1,2,4,1,0,0,52.4367108134211,0,1,0,0.375,0.5,0.125,1
11,0,7,3,1,0,0,66.96209125375373,1,0,0,0.6363636363636364,0.2727272727272727,0.09090909090909091,1
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
22,2,16,3,1,1,0,144.20095473690802,1,0,0,0.8181818181818182,0.13636363636363635,0.045454545454545456,1
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
7,0,0,7,0,1,0,23.253496664211536,1,0,0,0.0,1.0,0.0,0
21,10,6,4,1,0,0,137.64636588523038,1,0,0,0.7619047619047619,0.19047619047619047,0.047619047619047616,1
13,1,10,2,0,0,0,77.40455203502937,1,0,0,0.8461538461538461,0.15384615384615385,0.0,1
11,1,7,2,1,1,0,72.10047736845401,0,1,0,0.7272727272727273,0.18181818181818182,0.09090909090909091,1
6,0,4,2,0,1,0,31.019550008653873,1,0,0,0.6666666666666666,0.3333333333333333,0.0,0
7,0,6,1,0,0,0,36.18947501009619,1,0,0,0.8571428571428571,0.14285714285714285,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
16,1,10,5,0,0,0,95.26714096619,1,0,0,0.6875,0.3125,0.0,1
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
4,0,4,0,0,1,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
10,1,5,1,3,1,0,65.54588851677637,0,1,0,0.6,0.1,0.3,1
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
8,1,3,2,2,0,0,52.4367108134211,0,1,0,0.5,0.25,0.25,1
16,6,4,4,2,1,0,104.8734216268422,0,1,0,0.625,0.25,0.125,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
8,4,0,3,1,0,0,48.69970273000271,0,1,0,0.5,0.375,0.125,1
16,5,5,4,2,0,0,104.8734216268422,0,1,0,0.625,0.25,0.125,1
13,1,7,4,1,1,0,85.2096550718093,0,1,1,0.6153846153846154,0.3076923076923077,0.07692307692307693,1
7,0,7,0,0,1,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
20,11,5,4,0,0,0,119.0839262077375,1,0,0,0.8,0.2,0.0,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,0,6,0,0,0,19.931568569324174,1,0,1,0.0,1.0,0.0,0
6,0,5,1,0,0,0,31.019550008653873,0,0,0,0.8333333333333334,0.16666666666666666,0.0,0
7,0,6,1,0,0,0,36.18947501009619,1,0,0,0.8571428571428571,0.14285714285714285,0.0,0
20,11,6,2,1,0,0,131.09177703355275,1,0,0,0.85,0.1,0.05,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
22,8,10,4,0,1,0,130.99231882851126,1,0,0,0.8181818181818182,0.18181818181818182,0.0,1
6,0,0,6,0,0,0,19.931568569324174,1,0,0,0.0,1.0,0.0,0
8,0,4,3,1,0,0,48.69970273000271,0,1,0,0.5,0.375,0.125,1
8,0,8,0,0,1,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
18,6,6,4,2,0,0,117.98259933019747,0,1,0,0.6666666666666666,0.2222222222222222,0.1111111111111111,1
22,8,9,4,1,0,0,144.20095473690802,1,0,0,0.7727272727272727,0.18181818181818182,0.045454545454545456,1
10,1,4,3,2,0,0,65.54588851677637,0,1,0,0.5,0.3,0.2,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
11,0,6,4,1,1,0,66.96209125375373,0,1,1,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,1,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
17,1,11,4,1,0,0,111.42801047851984,1,0,0,0.7058823529411765,0.23529411764705882,0.058823529411764705,1
22,6,11,4,1,1,0,144.20095473690802,1,0,0,0.7727272727272727,0.18181818181818182,0.045454545454545456,1
11,1,5,4,1,1,0,72.10047736845401,0,1,0,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
4,0,4,0,0,1,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,1,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
15,0,11,3,1,0,0,91.31194261875508,1,0,0,0.7333333333333333,0.2,0.06666666666666667,1
11,0,9,2,0,0,0,56.86917501586544,1,0,0,0.8181818181818182,0.18181818181818182,0.0,1
16,0,11,4,1,1,0,97.39940546000543,0,1,1,0.6875,0.25,0.0625,1
13,5,5,2,1,0,0,85.2096550718093,1,0,0,0.7692307692307693,0.15384615384615385,0.07692307692307693,1
6,0,5,1,0,0,0,31.019550008653873,0,0,0,0.8333333333333334,0.16666666666666666,0.0,0
6,0,0,6,0,1,0,19.931568569324174,1,0,0,0.0,1.0,0.0,0
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
14,0,11,3,0,1,0,72.37895002019238,1,0,0,0.7857142857142857,0.21428571428571427,0.0,1
16,7,3,5,1,0,0,104.8734216268422,1,0,0,0.625,0.3125,0.0625,1
8,0,6,1,1,0,0,48.69970273000271,1,0,0,0.75,0.125,0.125,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
13,2,8,3,0,0,0,77.40455203502937,1,0,0,0.7692307692307693,0.23076923076923078,0.0,1
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
19,5,10,3,1,0,1,124.53718818187511,1,0,0,0.7894736842105263,0.15789473684210525,0.05263157894736842,1
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
9,0,6,2,1,0,0,54.787165571253055,0,1,0,0.6666666666666666,0.2222222222222222,0.1111111111111111,1
11,1,5,4,1,0,0,72.10047736845401,0,1,1,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
9,1,3,3,2,0,0,58.99129966509874,0,1,0,0.4444444444444444,0.3333333333333333,0.2222222222222222,1
14,0,9,4,1,1,1,85.22447977750474,0,1,1,0.6428571428571429,0.2857142857142857,0.07142857142857142,1
15,7,5,3,0,1,0,89.31294465580312,1,0,0,0.8,0.2,0.0,1
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
13,1,7,4,1,1,0,85.2096550718093,0,1,1,0.6153846153846154,0.3076923076923077,0.07692307692307693,1
14,1,10,3,0,0,0,83.35874834541625,1,0,0,0.7857142857142857,0.21428571428571427,0.0,1
9,0,5,3,1,0,0,54.787165571253055,0,1,0,0.5555555555555556,0.3333333333333333,0.1111111111111111,1
17,1,13,2,1,1,0,111.42801047851984,1,0,0,0.8235294117647058,0.11764705882352941,0.058823529411764705,1
6,0,5,1,0,0,0,31.019550008653873,0,0,0,0.8333333333333334,0.16666666666666666,0.0,0
12,5,5,2,0,1,0,71.45035572464249,1,0,0,0.8333333333333334,0.16666666666666666,0.0,1
8,0,5,3,0,1,0,41.3594000115385,1,0,0,0.625,0.375,0.0,0
19,2,14,2,1,0,0,124.53718818187511,1,0,0,0.8421052631578947,0.10526315789473684,0.05263157894736842,1
14,7,7,0,0,0,0,79.8061560539753,0,0,0,1.0,0.0,0.0,1
6,0,0,6,0,0,0,19.931568569324174,1,0,0,0.0,1.0,0.0,0
11,0,6,4,1,0,0,66.96209125375373,0,1,1,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
9,0,8,1,0,1,0,46.529325012980806,1,0,0,0.8888888888888888,0.1111111111111111,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
6,0,5,1,0,0,0,31.019550008653873,1,0,0,0.8333333333333334,0.16666666666666666,0.0,0
10,1,5,3,1,0,0,65.54588851677637,0,1,0,0.6,0.3,0.1,1
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
14,6,8,0,0,1,0,79.8061560539753,0,0,0,1.0,0.0,0.0,1
6,0,5,1,0,1,0,31.019550008653873,1,0,0,0.8333333333333334,0.16666666666666666,0.0,0
9,1,3,4,1,1,0,58.99129966509874,0,1,1,0.4444444444444444,0.4444444444444444,0.1111111111111111,1
7,0,7,0,0,1,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
14,1,8,4,1,1,0,91.76424392348693,1,0,0,0.6428571428571429,0.2857142857142857,0.07142857142857142,1
8,0,6,2,0,0,0,41.3594000115385,1,0,0,0.75,0.25,0.0,0
8,0,6,1,1,0,0,48.69970273000271,0,1,0,0.75,0.125,0.125,1
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
18,0,13,4,1,0,0,109.57433114250611,1,0,0,0.7222222222222222,0.2222222222222222,0.05555555555555555,1
16,7,9,0,0,1,0,91.20703549025748,0,0,0,1.0,0.0,0.0,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
13,0,10,2,1,0,0,79.13701693625441,1,0,0,0.7692307692307693,0.15384615384615385,0.07692307692307693,1
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,1,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
12,5,2,3,2,0,0,78.65506622013166,1,0,0,0.5833333333333334,0.25,0.16666666666666666,1
6,0,5,1,0,0,0,31.019550008653873,0,0,0,0.8333333333333334,0.16666666666666666,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,1,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
8,6,0,1,1,0,0,48.69970273000271,0,1,0,0.75,0.125,0.125,1
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
10,6,0,3,1,1,0,60.87462841250339,0,1,0,0.6,0.3,0.1,1
11,6,0,4,1,1,0,66.96209125375373,0,1,1,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
10,1,4,4,1,0,0,65.54588851677637,0,1,1,0.5,0.4,0.1,1
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
13,0,8,4,1,1,0,79.13701693625441,0,1,1,0.6153846153846154,0.3076923076923077,0.07692307692307693,1
13,0,9,2,2,1,0,79.13701693625441,0,1,0,0.6923076923076923,0.15384615384615385,0.15384615384615385,1
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
21,7,9,4,1,1,0,137.64636588523038,1,0,0,0.7619047619047619,0.19047619047619047,0.047619047619047616,1
9,0,9,0,0,0,0,42.30395746326983,0,0,0,1.0,0.0,0.0,0
14,0,11,2,1,0,0,85.22447977750474,1,0,0,0.7857142857142857,0.14285714285714285,0.07142857142857142,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
12,1,8,2,1,0,0,78.65506622013166,1,0,0,0.75,0.16666666666666666,0.08333333333333333,1
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
11,2,7,2,0,1,0,65.49615941425563,1,0,0,0.8181818181818182,0.18181818181818182,0.0,1
12,1,8,3,0,0,0,71.45035572464249,1,0,0,0.75,0.25,0.0,1
12,1,6,4,1,1,0,78.65506622013166,0,1,1,0.5833333333333334,0.3333333333333333,0.08333333333333333,1
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
13,1,7,4,1,1,0,85.2096550718093,0,1,1,0.6153846153846154,0.3076923076923077,0.07692307692307693,1
7,0,7,0,0,1,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
7,0,6,1,0,0,0,36.18947501009619,1,0,0,0.8571428571428571,0.14285714285714285,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
14,1,8,4,1,0,0,91.76424392348693,1,0,0,0.6428571428571429,0.2857142857142857,0.07142857142857142,1
16,6,10,0,0,1,0,91.20703549025748,0,0,0,1.0,0.0,0.0,1
13,4,5,3,1,1,0,85.2096550718093,1,0,0,0.6923076923076923,0.23076923076923078,0.07692307692307693,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
18,1,12,4,1,0,0,117.98259933019747,1,0,0,0.7222222222222222,0.2222222222222222,0.05555555555555555,1
8,0,5,2,1,0,0,48.69970273000271,0,1,0,0.625,0.25,0.125,1
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
19,4,12,2,1,0,0,124.53718818187511,1,0,0,0.8421052631578947,0.10526315789473684,0.05263157894736842,1
7,0,7,0,0,1,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
11,4,4,2,1,0,0,72.10047736845401,1,0,0,0.7272727272727273,0.18181818181818182,0.09090909090909091,1
11,6,0,4,1,0,0,66.96209125375373,0,1,1,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
8,0,7,1,0,0,0,41.3594000115385,1,0,0,0.875,0.125,0.0,0
8,1,4,2,1,0,0,52.4367108134211,1,0,0,0.625,0.25,0.125,1
9,0,5,3,1,0,0,54.787165571253055,0,1,0,0.5555555555555556,0.3333333333333333,0.1111111111111111,1
5,0,5,0,0,1,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
9,0,9,0,0,0,0,42.30395746326983,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,1,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
9,1,3,4,1,0,0,58.99129966509874,0,1,0,0.4444444444444444,0.4444444444444444,0.1111111111111111,1
8,1,4,2,1,0,0,52.4367108134211,0,1,0,0.625,0.25,0.125,1
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
9,0,4,4,1,0,0,54.787165571253055,0,1,1,0.4444444444444444,0.4444444444444444,0.1111111111111111,1
6,0,5,1,0,0,0,31.019550008653873,1,0,0,0.8333333333333334,0.16666666666666666,0.0,0
19,0,17,2,0,1,0,98.22857502740393,1,0,0,0.8947368421052632,0.10526315789473684,0.0,1
7,0,7,0,0,1,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
19,5,10,3,1,1,0,124.53718818187511,1,0,0,0.7894736842105263,0.15789473684210525,0.05263157894736842,1
8,1,4,1,2,0,0,52.4367108134211,0,1,0,0.625,0.125,0.25,1
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
9,1,3,3,2,1,0,58.99129966509874,0,1,0,0.4444444444444444,0.3333333333333333,0.2222222222222222,1
10,1,7,1,1,1,0,65.54588851677637,0,1,0,0.8,0.1,0.1,1
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
6,0,4,2,0,0,0,31.019550008653873,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0
11,1,5,4,1,1,0,72.10047736845401,0,1,1,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
5,0,5,0,0,1,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,5,1,0,0,0,31.019550008653873,1,0,0,0.8333333333333334,0.16666666666666666,0.0,0
15,2,9,2,2,1,0,98.31883277516457,0,1,0,0.7333333333333333,0.13333333333333333,0.13333333333333333,1
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
8,1,5,1,1,1,0,52.4367108134211,0,1,0,0.75,0.125,0.125,1
4,0,0,4,0,0,0,13.287712379549449,1,0,0,0.0,1.0,0.0,0
10,1,5,3,1,1,0,65.54588851677637,0,1,0,0.6,0.3,0.1,1
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
16,4,5,6,1,0,0,104.8734216268422,1,0,0,0.5625,0.375,0.0625,1
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
9,1,3,4,1,1,0,58.99129966509874,0,1,1,0.4444444444444444,0.4444444444444444,0.1111111111111111,1
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
12,1,7,3,1,1,1,78.65506622013166,0,1,0,0.6666666666666666,0.25,0.08333333333333333,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
20,7,9,3,1,1,0,131.09177703355275,1,0,0,0.8,0.15,0.05,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
10,6,0,3,1,0,0,60.87462841250339,1,0,0,0.6,0.3,0.1,1
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
9,1,5,2,1,0,0,58.99129966509874,0,1,0,0.6666666666666666,0.2222222222222222,0.1111111111111111,1
8,6,0,1,1,0,0,48.69970273000271,0,1,0,0.75,0.125,0.125,1
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
5,0,5,0,0,1,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
11,0,6,4,1,1,0,66.96209125375373,0,1,1,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
8,0,6,1,1,0,0,48.69970273000271,0,1,0,0.75,0.125,0.125,1
18,6,6,4,2,0,0,117.98259933019747,0,1,0,0.6666666666666666,0.2222222222222222,0.1111111111111111,1
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
24,8,12,3,1,1,0,157.31013244026332,1,0,0,0.8333333333333334,0.125,0.041666666666666664,1
10,1,5,3,1,0,0,65.54588851677637,0,1,0,0.6,0.3,0.1,1
7,0,7,0,0,1,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
14,6,3,4,1,0,0,91.76424392348693,0,1,1,0.6428571428571429,0.2857142857142857,0.07142857142857142,1
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
8,1,2,4,1,0,0,52.4367108134211,0,1,0,0.375,0.5,0.125,1
11,1,7,2,1,1,0,72.10047736845401,0,1,0,0.7272727272727273,0.18181818181818182,0.09090909090909091,1
6,0,5,1,0,0,0,31.019550008653873,0,0,0,0.8333333333333334,0.16666666666666666,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
16,1,10,5,0,1,0,95.26714096619,1,0,0,0.6875,0.3125,0.0,1
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
10,1,4,4,1,1,0,65.54588851677637,0,1,1,0.5,0.4,0.1,1
9,0,4,4,1,0,0,54.787165571253055,0,1,1,0.4444444444444444,0.4444444444444444,0.1111111111111111,1
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
9,1,3,4,1,0,0,58.99129966509874,0,1,1,0.4444444444444444,0.4444444444444444,0.1111111111111111,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
22,5,13,4,0,1,0,130.99231882851126,1,0,0,0.8181818181818182,0.18181818181818182,0.0,1
10,1,6,1,2,0,0,65.54588851677637,0,1,0,0.7,0.1,0.2,1
8,0,5,2,1,0,0,48.69970273000271,0,1,0,0.625,0.25,0.125,1
19,1,15,2,1,1,0,124.53718818187511,1,0,0,0.8421052631578947,0.10526315789473684,0.05263157894736842,1
4,0,0,4,0,0,0,13.287712379549449,1,0,1,0.0,1.0,0.0,0
7,0,7,0,0,1,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
17,1,11,4,1,1,0,111.42801047851984,0,1,1,0.7058823529411765,0.23529411764705882,0.058823529411764705,1
8,6,0,1,1,0,0,48.69970273000271,1,0,0,0.75,0.125,0.125,1
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
7,0,6,1,0,1,0,36.18947501009619,1,0,0,0.8571428571428571,0.14285714285714285,0.0,0
18,5,13,0,0,1,0,102.60791492653966,0,0,0,1.0,0.0,0.0,1
13,1,10,2,0,0,0,77.40455203502937,1,0,0,0.8461538461538461,0.15384615384615385,0.0,1
16,1,11,4,0,1,0,95.26714096619,1,0,0,0.75,0.25,0.0,1
11,0,6,4,1,0,0,66.96209125375373,0,1,1,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
5,0,5,0,0,0,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
12,0,8,3,1,0,1,73.04955409500407,0,1,0,0.6666666666666666,0.25,0.08333333333333333,1
8,6,0,1,1,1,0,48.69970273000271,0,1,0,0.75,0.125,0.125,1
4,0,4,0,0,0,0,18.80175887256437,0,0,0,1.0,0.0,0.0,0
13,1,10,2,0,0,0,77.40455203502937,1,0,0,0.8461538461538461,0.15384615384615385,0.0,1
9,1,4,3,1,1,0,58.99129966509874,0,1,0,0.5555555555555556,0.3333333333333333,0.1111111111111111,1
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
11,1,6,3,1,0,0,72.10047736845401,0,1,0,0.6363636363636364,0.2727272727272727,0.09090909090909091,1
22,7,11,3,1,1,0,144.20095473690802,1,0,0,0.8181818181818182,0.13636363636363635,0.045454545454545456,1
11,1,5,4,1,1,0,72.10047736845401,0,1,1,0.5454545454545454,0.36363636363636365,0.09090909090909091,1
13,5,4,3,1,0,0,85.2096550718093,1,0,0,0.6923076923076923,0.23076923076923078,0.07692307692307693,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
14,8,4,2,0,0,0,83.35874834541625,1,0,0,0.8571428571428571,0.14285714285714285,0.0,1
5,0,5,0,0,1,0,23.50219859070546,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
10,1,5,3,1,0,1,65.54588851677637,0,1,0,0.6,0.3,0.1,1
6,0,3,3,0,1,0,31.019550008653873,1,0,0,0.5,0.5,0.0,0
4,0,0,4,0,1,0,13.287712379549449,1,0,0,0.0,1.0,0.0,0
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
6,0,6,0,0,1,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
8,0,8,0,0,0,0,37.60351774512874,0,0,0,1.0,0.0,0.0,0
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
10,0,8,1,1,1,0,60.87462841250339,0,1,0,0.8,0.1,0.1,1
7,0,7,0,0,0,0,32.90307802698765,0,0,0,1.0,0.0,0.0,0
14,0,9,4,1,0,0,85.22447977750474,0,1,1,0.6428571428571429,0.2857142857142857,0.07142857142857142,1
11,0,7,3,1,0,0,66.96209125375373,0,1,0,0.6363636363636364,0.2727272727272727,0.09090909090909091,1
6,0,6,0,0,0,0,28.202638308846556,0,0,0,1.0,0.0,0.0,0
